sector,link,Ministry/Organization Name,id
Education & Training,https://diphu.kvs.ac.in,"Kendriya Vidyalaya Diphu, Guwahati",6329
Education & Training,https://cec.nic.in,Consortium for Educational Communication (CEC),6330
Education & Training,https://no3chakeri.kvs.ac.in,"Kendriya Vidyalaya No.3 Air Force Station, Kanpur, Uttar Pradesh",6331
Education & Training,https://www.keralasahityaakademi.org,"Kerala Sahitya Akademi, Kerala",6332
Education & Training,https://tikamgarh.kvs.ac.in,"Kendriya Vidyalaya Tikamgarh, Madhya Pradesh",6333
Education & Training,https://hissarcantt.kvs.ac.in,"Kendriya Vidyalaya Military Station, Hisar, Haryana",6334
Education & Training,https://barkakana.kvs.ac.in,"Kendriya Vidyalaya Barkakana, Jharkhand",6335
Education & Training,https://www.nasonline.org,National Academy of Sciences,6336
Education & Training,https://sabarmati.kvs.ac.in,"Kendriya Vidyalaya Sabarmati, Ahmedabad, Gujarat",6337
Education & Training,https://www.iiserkol.ac.in,"Indian Institute of Science Education and Research (IISER), Kolkata",6338
Education & Training,https://www.mcehassan.ac.in,"Malnad College of Engineering, Hassan, Karnataka",6339
Education & Training,https://dharmapuri.kvs.ac.in,"Kendriya Vidyalaya, Dharmapuri, Tamil Nadu",6340
Education & Training,https://wclchandrapur.kvs.ac.in,"Kendriya Vidyalaya Ordnance Factory, Chandrapur, Maharashtra",6341
Education & Training,https://anantnag.kvs.ac.in,"Kendriya Vidyalaya Anantnag, Jammu",6342
Education & Training,https://bhavnagarpara.kvs.ac.in,"Kendriya Vidyalaya Bhavnagar Para, Gujarat",6343
Education & Training,https://ziro.kvs.ac.in,"Kendriya Vidyalaya Ziro, Tinsukia",6344
Education & Training,https://www.ccsuniversity.ac.in,"Chaudhary Charan Singh University, Meerut, Uttar Pradesh",6345
Education & Training,https://www.abc.gov.in,Academic Bank of Credits,6346
Education & Training,https://dseu.ac.in,Delhi Skill & Enterprenuership University,6347
Education & Training,https://www.iitism.ac.in,"Indian Institute of Technology (IIT), Dhanbad",6348
Education & Training,https://narangi.kvs.ac.in,"Kendriya Vidyalaya Narangi, Guwahati",6349
Education & Training,https://afskasauli.kvs.ac.in,"Kendriya Vidyalaya AFS Kasauli, Solan",6350
Education & Training,https://sacahmedabad.kvs.ac.in,"Kendriya Vidyalaya, Vastrapur, Ahmedabad, Gujurat",6352
Education & Training,https://ihmddn.com,"Institute of Hotel Management, Catering Technology and Applied Nutrition, Dehradun",6353
Education & Training,https://kargil.kvs.ac.in,"Kendriya Vidyalaya Kargil, Ladakh",6354
Education & Training,https://ghbc.edu.in,"Govt. Hrangbana College, Mizoram",6355
Education & Training,https://www.isibang.ac.in,"Indian Statistical Institute (ISI), Bangalore",6356
Education & Training,https://mahe.kvs.ac.in,"Kendriya Vidyalaya Mahe, Paral",6357
Education & Training,https://www.urducouncil.nic.in,National Council for Promotion of Urdu Language (NCPUL),6358
Education & Training,https://badarwah.kvs.ac.in,Kendriya Vidyalaya Bhadarwah,6359
Education & Training,https://mahaotandptcouncil.in,"Maharashtra State Council for Occupational Therapy & Physiotherapy, Maharashtra",6360
Education & Training,https://ccet.ac.in,Chandigarh College of Engineering and Technology (Degree Wing),6361
Education & Training,https://champhai.kvs.ac.in,"Kendriya Vidyalaya Champhai, Mizoram",6362
Education & Training,https://cse.pec.edu,"Department of Computer Science and Engineering, Puducherry Technological University, Puducherry",6364
Education & Training,https://iimamritsar.ac.in,"Indian Institute of Management (IIM), Amritsar",6365
Education & Training,https://www.dauniv.ac.in,"Devi Ahilya Vishwavidyalaya, Indore, Madhya Pradesh",6366
Education & Training,https://eoc.du.ac.in,"Equal Opportunity Cell, University of Delhi",6367
Education & Training,https://kalpetta.kvs.ac.in,"Kendriya Vidyalaya Munderi, Kalpetta, Kerala",6368
Education & Training,https://viramgaon.kvs.ac.in,"Kendriya Vidyalaya Viramgam, Gujarat",6369
Education & Training,https://boatwr.education.gov.in,"Board of Apprenticeship Training, Mumbai",6370
Education & Training,https://armyareapune.kvs.ac.in,"Kendriya Vidyalaya Army Area, Pune, Mumbai",6371
Education & Training,https://no2ajmercrpf.kvs.ac.in,"Kendriya Vidyalaya No.2, Ajmer",6372
Education & Training,https://shahadol.kvs.ac.in,"Kendriya Vidyalaya Shahdol, Jabalpur",6373
Education & Training,https://zakhma.kvs.ac.in,"Kendriya Vidyalaya Zakhama, Nagaland",6374
Education & Training,https://kcg.gujarat.gov.in,"Knowledge Consortium of Gujarat (KCG), Gujarat",6375
Education & Training,https://www.jiwaji.edu,"Jiwaji University, Gwalior, Madhya Pradesh",6376
Education & Training,https://no1tambaram.kvs.ac.in,"Kendriya Vidyalaya No 1,AFS,Tambaram,Chennai, Tamil Nadu",6377
Education & Training,https://www.centacpuducherry.in,"Centralized Admission Committee (CENTAC), Puducherry",6378
Education & Training,https://jhalawar.kvs.ac.in,"Kendriya Vidyalaya Jhalawar, Rajasthan",6379
Education & Training,https://umroicantt.kvs.ac.in,"Kendriya Vidyalaya Umroi Cantt, Silchar",6380
Education & Training,https://www.kucc.keralauniversity.ac.in,"Computer Centre, University of Kerala, Kerala",6381
Education & Training,https://www.dietgangtok.nic.in,"District Institute of Education and Training (DIET), Gangtok, West Bengal",6382
Education & Training,https://www.igntu.ac.in,"Indira Gandhi National Tribal University, Amarkantak, Madhya Pradesh",6383
Education & Training,https://lakhanpur.kvs.ac.in,"Kendriya Vidyalaya Lakhanpur, Kathua",6384
Education & Training,https://machhlipatnam.kvs.ac.in,"Kendriya Vidyalaya Machilipatnam, Andhra Pradesh",6385
Education & Training,https://manresults.nic.in,"Examination Results, Manipur",6386
Education & Training,https://nits.ac.in,"National Institute of Technology, Silchar, Assam",6387
Education & Training,https://gangtok.kvs.ac.in,"Kendriya Vidyalaya Gangtok, Sikkim",6388
Education & Training,https://jagdalpur.kvs.ac.in,"Kendriya Vidyalaya Jagdalpur, Chhattisgarh",6389
Education & Training,https://romumbai.kvs.gov.in,"Kendriya Vidyalaya Sangathan, Regional Office, Mumbai, Maharashtra",6390
Education & Training,https://no1sagarcantt.kvs.ac.in,"Kendriya Vidyalaya No. 1 Sagar, Madhya Pradesh",6391
Education & Training,https://pgimsrmumbai.esic.gov.in,"Employees State Insurance Corporation, Esi Pgimsr And Model Hospital Cum O.d.c, Andhari (e), Mumbai, Maharashtra",6392
Education & Training,https://rte25.upsdc.gov.in,"Basic Education Department, Uttar Pradesh",6393
Education & Training,https://kau.in,"Kerala Agricultural University, Kerala",6394
Education & Training,https://bsfaradhpur.kvs.ac.in,"Kendriya Vidyalaya Aradhpur, Kolkata",6395
Education & Training,https://ildm.kerala.gov.in,"Institute of Land and Disaster Management, Kerala",6396
Education & Training,https://www.arunachaluniversity.ac.in,"Arunachal University of Studies (AUS), Arunachal Pradesh",6397
Education & Training,https://teluguuniversity.ac.in,"Potti Sreeramulu Telugu University, Andhra Pradesh",6398
Education & Training,https://bhandup.kvs.ac.in,"Kendriya Vidyalaya Bhandup, Mumbai",6399
Education & Training,https://iiitk.ac.in,"Indian Institute of Information Technology, Design and Manufacturing (IIITDM), Kurnool",6400
Education & Training,https://ducc.du.ac.in,Delhi University Computer Centre (DUCC),6401
Education & Training,https://gangrani.kvs.ac.in,"Kendriya Vidyalaya Gangrani, Kushinagar",6402
Education & Training,https://kakinada.kvs.ac.in,"Kendriya Vidyalaya Kakinada, Hyderabad",6403
Education & Training,https://boatnr.org,"Board of Apprenticeship Training, Northern Region",6404
Education & Training,https://sircilla.kvs.ac.in,"Kendriya Vidyalaya Sircilla, Telangana",6405
Education & Training,https://no4bhubaneswar.kvs.ac.in,"Kendriya Vidyalaya No.4, Bhubaneswar, Odisha",6406
Education & Training,https://rhepune.kvs.ac.in,"Kendriya Vidyalaya RHE Pune, Mumbai",6407
Education & Training,https://balaghat.kvs.ac.in,"Kendriya Vidyalaya Balaghat, Jabalpur",6408
Education & Training,https://no2bhopal.kvs.ac.in,"Kendriya Vidyalaya No. 2, Bhopal, Madhya Pradesh",6409
Education & Training,https://rojaipur.kvs.gov.in,"Kendriya Vidyalaya Sangathan (KVS), Regional Office, Jaipur",6410
Education & Training,https://khairagarh.kvs.ac.in,"Kendriya Vidyalaya Khairagarh, Raipur",6411
Education & Training,https://bsfanoopgarh.kvs.ac.in,"Kendriya Vidyalaya BSF Anupgarh, Rajasthan",6412
Education & Training,https://dte.gujarat.gov.in,"Commissionerate of Technical Education, Gujarat",6413
Education & Training,https://aruvankadu.kvs.ac.in,"Kendriya Vidyalaya, Aruvankadu, The Nilgiris, Tamil Nadu",6414
Education & Training,https://karauli.kvs.ac.in,Kendriya Vidyalaya Karauli,6415
Education & Training,https://rochennai.kvs.gov.in,"Kendriya Vidyalaya Sangathan, Chennai Region, Tamil Nadu",6416
Education & Training,https://no1ofkatni.kvs.ac.in,"Kendriya Vidyalaya Ordnance Factory, Katni",6417
Education & Training,https://tawang.kvs.ac.in,"Kendriya Vidyalaya Tawang, Arunachal Pradesh",6418
Education & Training,https://www.irma.ac.in,"Institute of Rural Management Anand (IRMA), Gujarat",6419
Education & Training,https://nitkkr.ac.in,"National Institute of Technology (NIT), Kurukshetra",6420
Education & Training,https://www.iicb.res.in,Indian Institute of Chemical Biology (IICB),6421
Education & Training,https://bsfgandhinagar.kvs.ac.in,"Kendriya Vidyalaya BSF, Gandhinagar, West Bengal",6422
Education & Training,https://namkum.kvs.ac.in,"Kendriya Vidyalaya Namkum, Ranchi",6423
Education & Training,https://dhar.kvs.ac.in,"Kendriya Vidyalaya, Dhar, Madhya Pradesh",6424
Education & Training,https://no3srinagarbsf.kvs.ac.in,"Kendriya Vidyalaya No.3 BSF, Srinagar",6425
Education & Training,https://no1sambalpur.kvs.ac.in,"Kendriya Vidyalaya No. 1, Sambalpur, Odisha",6426
Education & Training,https://sawaimadhopur.kvs.ac.in,"Kendriya Vidyalaya Sawai Madhopur, Jaipur",6427
Education & Training,https://prerana.education.gov.in,PRERANA-School of Experiential Learning,6428
Education & Training,https://www.govtayurvedacollegetvm.nic.in,"Government Ayurveda College, Thiruvananthapuram, Kerala",6429
Education & Training,https://rgnv-utt.uk.gov.in,"Rajeev Gandhi Navodaya Vidyalaya Chinyalisaur, Uttarkashi, Uttarakhand",6430
Education & Training,https://www.hpuniv.ac.in,"Himachal Pradesh University, Himachal Pradesh",6431
Education & Training,https://dlwvaranasi.kvs.ac.in,Kendriya Vidyalaya DLW Varanasi,6432
Education & Training,https://chakpikarong.kvs.ac.in,"Kendriya Vidyalaya Chakpikarong, Tinsukiya",6433
Education & Training,https://sanskrit.nic.in,Central Sanskrit University,6434
Education & Training,https://no4baroda.kvs.ac.in,"Kendriya Vidyalaya No.4 ONGC - Vadodara, Gujarat",6435
Education & Training,https://doomdoomaarc.kvs.ac.in,Kendriya Vidyalaya A. R. C. Doomdooma,6436
Education & Training,https://gachibawli.kvs.ac.in,"Kendriya Vidyalaya Gachibowli, Hyderabad",6437
Education & Training,https://no2imphal.kvs.ac.in,"Kendriya Vidyalaya No.2 Imphal, Tinsukia",6438
Education & Training,https://sanskritacademy.delhi.gov.in,"Delhi Sanskrit Academy, Delhi",6439
Education & Training,https://ongcno3surat.kvs.ac.in,"Kendriya Vidyalaya No.3 ONGC, Surat",6440
Education & Training,https://www.mpuat.ac.in,"Maharana Pratap University of Agriculture and Technology, Udaipur, Rajasthan",6441
Education & Training,https://nniti.delhi.gov.in,"Industrial Training Institute Nand Nagri, Delhi",6442
Education & Training,https://schoolerp.ladakh.gov.in,"Directorate of School Education, Ladakh",6443
Education & Training,https://jharasangam.kvs.ac.in,"Kendriya Vidyalaya Jharasangam, Telangana",6444
Education & Training,https://karnal.kvs.ac.in,"Kendriya Vidyalaya Karnal, Haryana",6445
Education & Training,https://ihmgoa.gov.in,"Institute of Hotel Management, Catering Technology and Applied Nutrition, Goa",6446
Education & Training,https://ncds.nic.in,"Nabakrushna Choudhury Centre for Development Studies (ICSSR), Odisha",6447
Education & Training,https://hpbose.org,"Himachal Pradesh Board of School Education, Dharamshala, Himachal Pradesh",6448
Education & Training,https://www.nagarjunauniversity.ac.in,"Acharya Nagarjuna University, Andhra Pradesh",6449
Education & Training,https://no1srivijayanagar.kvs.ac.in,"Kendriya Vidyalaya  No.1 Srivijaya Nagar, Visakhapatnam",6450
Education & Training,https://idayapatti.kvs.ac.in,"Kendriya Vidyalaya, ITBP, Idayapatti, Madurai",6451
Education & Training,https://no3bokaro.kvs.ac.in,"Kendriya Vidyalaya No.3 Bokaro, Jharkhand",6452
Education & Training,https://gecidukki.ac.in,"Goverment Engineering College Idukki, Kerala",6453
Education & Training,https://www.keralabhashainstitute.org,"Kerala Language Institute, Kerala",6454
Education & Training,https://ncert.nic.in,National Council of Educational Research and Training (NCERT),6455
Education & Training,https://mgpgi.py.gov.in,"Mahatma Gandhi Postgraduate Institute of Dental Sciences (MGPGIDS), Puducherry",6456
Education & Training,https://www.mudde.org,"Directorate of Distance Education, Magadh University, BodhGaya, Bihar",6457
Education & Training,https://www.gbpihed.gov.in,Govind Ballabh Pant 'National Institute of Himalayan Environment' (NIHE),6458
Education & Training,https://bsfdantiwada.kvs.ac.in,"Kendriya Vidyalaya BSF Dantiwada, Banaskantha",6459
Education & Training,https://bsfsunderbani.kvs.ac.in,"Kendriya Vidyalaya Sunderbani, Rajouri",6460
Education & Training,https://roing.kvs.ac.in,"Kendriya Vidyalaya Roing, Tinsukia",6461
Education & Training,https://www.istm.gov.in,Institute of Secretariat Training and Management (ISTM),6462
Education & Training,https://tdmcalappuzha.org,"Government T.D. Medical College, Kerala",6463
Education & Training,https://abohar.kvs.ac.in,"Kendriya Vidyalaya Abohar, Punjab",6464
Education & Training,https://aecsmum1.ac.in,"Atomic Energy Central School-1, Mumbai, Maharashtra",6465
Education & Training,https://gcshillai.highalteducation.in,"Government College Shillai, Himachal Pradesh",6466
Education & Training,https://www.nielit.gov.in/patna,"National Institute of Electronics and Information Technology (NIELIT), Patna",6467
Education & Training,https://sulur.kvs.ac.in,"Kendriya Vidyalaya Air Force Station, Sulur",6468
Education & Training,https://crpfranchi.kvs.ac.in,"Kendriya Vidyalaya CRPF, Ranchi",6469
Education & Training,https://shahibganj.kvs.ac.in,"Kendriya Vidyalaya Sahibganj, Jharkhand",6470
Education & Training,https://no2dundigal.kvs.ac.in,"Kendriya Vidyalaya No.2, Air Force Academy, Dundigal",6471
Education & Training,https://www.nitjsr.ac.in,"National Institute of Technology (NIT), Jamshedpur",6472
Education & Training,https://vyapam.cgstate.gov.in,Chhattisgarh Professional Examination Board,6473
Education & Training,https://www.iiita.ac.in,"Indian Institute of Information Technology (IIIT), Allahabad",6474
Education & Training,https://chandametta.kvs.ac.in,"Kendriya Vidyalaya Barkuhi, Jabalpur",6475
Education & Training,https://www.ngu.ac.in,"Hemchandracharya North Gujarat University (HNGU), Gujarat",6476
Education & Training,https://nosmsje.gov.in,National Overseas Scholarship Scheme (NOS),6477
Education & Training,https://barabanki.kvs.ac.in,"Kendriya Vidyalaya Barabanki, Lucknow",6478
Education & Training,https://maids.delhi.gov.in,"Maulana Azad Institute of Dental Science, Delhi",6479
Education & Training,https://no1baroda.kvs.ac.in,"Kendriya Vidyalaya No.1 Harni Road, Vadodara, Ahmedabad",6480
Education & Training,https://www.plgpl.org,"Puranmal Lahoti Government Polytechnic, Latur, Maharashtra",6481
Education & Training,https://dungarpur.kvs.ac.in,"Kendriya Vidyalaya Dungarpur, Jaipur",6482
Education & Training,https://sikar.kvs.ac.in,"Kendriya Vidyalaya Sikar, Rajasthan",6483
Education & Training,https://www.manage.gov.in,National Institute of Agricultural Extension Management (MANAGE),6484
Education & Training,https://www.ayurveduniversity.edu.in,"Gujarat Ayurved University, Jamnagar",6485
Education & Training,https://www.aau.in,"Anand Agricultural University, Gujarat",6486
Education & Training,https://naini.kvs.ac.in,"Kendriya Vidyalaya Naini, Prayagraj",6487
Education & Training,https://brlps.in,JEEViKA - Bihar Rural Livelihoods Project (BRLP),6488
Education & Training,https://www.cujammu.ac.in,"Central University of Jammu, Jammu and Kashmir",6489
Education & Training,https://mandya.kvs.ac.in,"Kendriya Vidyalaya Mandya, Keragodu Hobli, Karnataka",6490
Education & Training,https://www.aiims.edu,"All India Institute of Medical Sciences (AIIMS), New Delhi",6491
Education & Training,https://cbmr.res.in,"Center of BioMedical Research, Lucknow, Uttar Pradesh",6492
Education & Training,https://ssgpurch.puchd.ac.in,"Punjab University, P.U. Swami Sarvanand Giri Regional Centre, Punjab",6493
Education & Training,https://kalimpong.kvs.ac.in,"Kendriya Vidyalaya Kalimpong, West Bengal",6494
Education & Training,https://ropatna.kvs.gov.in,"Kendriya Vidyalaya Sangathan, Regional Office, Patna",6495
Education & Training,https://rihandnagar.kvs.ac.in,"Kendriya Vidyalaya Rihandnagar, Varanasi",6496
Education & Training,https://scholarships.gov.in,National Scholarships Portal,6497
Education & Training,https://parbhani.kvs.ac.in,"Kendriya Vidyalaya Parbhani, Mumbai",6498
Education & Training,https://nationalbalbhavan.nic.in,National Bal Bhavan,6499
